categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life time
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/MultipartStream.java,195,195,,,NO_METHOD,FIELD_SEPARATOR,unfixed,6
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/MultipartStream.java,206,206,,,NO_METHOD,BOUNDARY_PREFIX,unfixed,6
CORRECTNESS,NP_NULL_PARAM_DEREF_NONVIRTUAL,1,6,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/MultipartStream.java,277,277,,,<init>()V,NO_FIELD,unfixed,1833
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/MultipartStream.java,189,189,,,NO_METHOD,HEADER_SEPARATOR,unfixed,6
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/MultipartStream.java,549,549,,,readHeaders()Ljava/lang/String;,NO_FIELD,unfixed,1833
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/ParameterParser.java,300,300,,,parse([CIIC)Ljava/util/Map;,chars,unfixed,1833
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/ParameterParser.java,320,320,,,parse([CIIC)Ljava/util/Map;,NO_FIELD,unfixed,1833
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,665,665,,,readObject(Ljava/io/ObjectInputStream;)V,NO_FIELD,unfixed,1833
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,566,566,,,finalize()V,NO_FIELD,unfixed,1833
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,366,366,,,getString()Ljava/lang/String;,NO_FIELD,unfixed,1833
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,459,459,,,delete()V,NO_FIELD,unfixed,1833
BAD_PRACTICE,RR_NOT_CHECKED,2,16,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,315,315,,,get()[B,NO_FIELD,unfixed,1833
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,307,307,,,get()[B,cachedContent,unfixed,1833
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,3cf0df9af5dc561781b14937e875869b453dcc84,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/servlet/ServletFileUpload.java,63,63,,,isMultipartContent(Ljavax/servlet/http/HttpServletRequest;)Z,NO_FIELD,unfixed,0
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java,87,87,,,addHeader(Ljava/lang/String;Ljava/lang/String;)V,NO_FIELD,unfixed,1833
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java,72,72,,,getHeaders(Ljava/lang/String;)Ljava/util/Iterator;,NO_FIELD,unfixed,1833
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java,53,53,,,getHeader(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,1833
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,3cf0df9af5dc561781b14937e875869b453dcc84,src/main/java/org/apache/commons/fileupload/util/Streams.java,155,155,,,asString(Ljava/io/InputStream;)Ljava/lang/String;,NO_FIELD,unfixed,1833
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/DiskFileUpload.java,111,111,,,setFileItemFactory(Lorg/apache/commons/fileupload/FileItemFactory;)V,NO_FIELD,unfixed,1830
CORRECTNESS,SIO_SUPERFLUOUS_INSTANCEOF,3,10,commons-fileupload,9b294104bf817e3266f0be933d774c0f7e077a67,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,351,351,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,724
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,912,912,,,<init>(Lorg/apache/commons/fileupload/FileUploadBase;Lorg/apache/commons/fileupload/RequestContext;)V,NO_FIELD,unfixed,1830
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,80,80,,,isMultipartContent(Lorg/apache/commons/fileupload/RequestContext;)Z,NO_FIELD,unfixed,1830
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,393,393,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,1830
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,1002,1002,,,findNextItem()Z,NO_FIELD,unfixed,1830
CORRECTNESS,VA_FORMAT_STRING_EXTRA_ARGUMENTS_PASSED,2,9,commons-fileupload,d71d7a789aa300a632bd9b292ddd70e19403f382,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,348,348,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,3
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,481,481,,,getFieldName(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,1830
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,668,668,,,getHeader(Ljava/util/Map;Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,1830
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,399,399,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,1830
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,438,438,,,getFileName(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,1830
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,359,359,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,1830
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,816,816,,,NO_METHOD,opened,unfixed,1830
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,201,201,,,NO_METHOD,STREAM_TERMINATOR,unfixed,3
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,195,195,,,NO_METHOD,FIELD_SEPARATOR,unfixed,3
BAD_PRACTICE,SR_NOT_CHECKED,3,19,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,937,937,,,close(Z)V,NO_FIELD,unfixed,1830
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,206,206,,,NO_METHOD,BOUNDARY_PREFIX,unfixed,3
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,549,549,,,readHeaders()Ljava/lang/String;,NO_FIELD,unfixed,1830
CORRECTNESS,NP_NULL_PARAM_DEREF_NONVIRTUAL,1,6,commons-fileupload,222f1d7028713155ffefefeeff2d8ff3e719b522,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,277,277,,,<init>()V,NO_FIELD,unfixed,1830
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,ff8c1297703e8cb59e03ad75e57ce7b78a8e20f6,51353e10272ce33f24b0030016e1f185b350eacd,src/main/java/org/apache/commons/fileupload/MultipartStream.java,189,189,,,NO_METHOD,HEADER_SEPARATOR,unfixed,3
